,fc_id,year_month,turn_full_last_month,turn_part_last_month,turn_sum_last_month,boxes_per_hr,bph_actual_minus_fcast,cargo_loss,damages_per_sales,fcast_cargo_loss,fcast_damages_per_sales,fcast_labor_per_sales,fcast_ot_hrs_pct_tot_prod_hrs,fcast_prod_avg_wage,fcast_receiving_cartons,fcast_vol_boxes_wkly,ft_headcount_wkly,labor_per_box,labor_per_sales,leave_behinds,missing_wrong,ot_hrs,ot_hrs_pct_tot_prod_hrs,prod_avg_wage,pt_headcount_wkly,pt_ot_hrs,pt_tot_hrs,receiving_cartons,temp_headcount_wkly,temp_hrs,temp_ot_hrs,tot_damages,tot_headcount_wkly,tot_prod_hrs,tot_sales,vol_boxes_wkly
910,6930,2019-10,0.0,0.0,0.0,13.79935,-3.527075,0.0030250000000000003,0.0049499999999999995,,0.00465,0.0201,0.1,20.4211,121998.81765,132221.2187,173.5,1.4680250000000001,0.02425,0.000425,0.003425,402.87,0.04645,19.528824999999998,63.25,4.36,1598.03,106307.75,21.0,529.0825,4.475,35616.0,257.75,8592.425,7172685.435574999,118529.0
911,6954,2019-10,0.0,0.0,0.0,16.741575,-1.310025,0.001625,0.0034000000000000002,,0.0025250000000000003,0.01825,0.045,17.442549999999997,108368.095425,127129.89855000001,163.5,1.107425,0.020624999999999998,0.0,0.003925,102.14500000000001,0.01515,17.803225,37.0,0.0,872.8975,104713.5,4.25,106.3425,0.2425,20283.5,204.75,6690.6025,6006742.676375,112054.5
912,6986,2019-10,3.0,1.0,4.0,17.142899999999997,-1.9203249999999998,0.00195,0.0036249999999999998,,0.002975,0.018600000000000002,0.06875,20.145725,121773.952325,124463.72402499999,138.75,1.2106,0.021275000000000002,0.00015000000000000001,0.0032500000000000003,736.1925000000001,0.10439999999999999,19.499125,49.0,119.095,1505.6025,111344.25,0.0,0.0,0.0,24874.25,187.75,7051.435,6871960.8669,120944.25
913,7043,2019-10,8.0,2.0,10.0,17.277475000000003,-1.665325,0.001225,0.003075,,0.0024249999999999996,0.020275,0.095,20.528624999999998,89704.56210000001,91537.406125,97.25,1.219175,0.022525000000000003,5e-05,0.00375,221.3825,0.05225,19.345625,32.75,0.055,868.4925000000001,72432.25,0.0,0.0,0.0,12404.25,130.0,4358.6075,4059186.1596,75168.5
914,7045,2019-10,5.0,4.0,9.0,12.515699999999999,-9.203050000000001,0.00215,0.0034249999999999997,,0.0026750000000000003,0.017374999999999998,0.036250000000000004,18.7515,71532.756575,75045.742025,94.75,1.68495,0.03615,0.0039000000000000003,0.007124999999999999,421.9475,0.09405,18.865875,21.75,0.0,509.8325,52844.25,0.0,0.0,0.0,8896.25,116.5,4490.425,2620070.9724500002,56161.5
915,7050,2019-10,8.0,0.0,8.0,14.152175,-2.07075,0.005,0.0043749999999999995,,0.0027749999999999997,0.026525,0.04,18.2743,72680.51655,77009.51535,94.25,1.3703,0.028325,0.001425,0.004325000000000001,569.63,0.12267499999999999,18.04875,8.75,3.3675,213.88,60933.5,16.25,402.0925,82.86,13632.75,119.25,4625.94,3153252.21,65455.0
916,7072,2019-10,8.0,6.0,14.0,16.75575,-3.49525,0.0019000000000000002,0.0023,,0.002925,0.019125,0.083325,18.294325,93761.522875,90385.54685,137.75,1.1605,0.02255,2.5e-05,0.0050750000000000005,141.82500000000002,0.026374999999999996,18.1611,16.25,5.18,364.83,83635.0,2.0,45.894999999999996,1.4175,10556.75,156.0,5336.072499999999,4594438.5429,89488.5
917,7077,2019-10,4.0,1.0,5.0,16.855625,-2.19115,0.0018,0.002575,,0.0026,0.02055,0.03375,19.832475,169006.60655,160958.672875,209.75,1.170125,0.023149999999999997,0.000225,0.004725,529.2750000000001,0.054375,18.775325000000002,50.5,8.4625,1343.875,160934.5,0.0,0.0,0.0,21094.0,260.25,9639.07,8202945.788725,162667.25
918,7133,2019-10,0.0,0.0,0.0,18.3992,-1.42625,0.00085,0.002,,0.0038,0.022250000000000002,0.03625,21.696425,179154.659025,185978.916325,217.0,1.1397000000000002,0.0223,0.0,0.00245,153.3425,0.01535,20.958,68.25,0.0,1599.1374999999998,170506.5,4.75,120.8125,0.0,17941.0,290.0,9542.1575,8969003.775925,175500.75
919,7160,2019-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,7.6450000000000005,0.0123,17.5735,2.0,0.0,37.545,0.0,0.0,0.0,0.0,0.0,18.0,604.8275,0.0,0.0
920,7163,2019-10,0.0,0.0,0.0,17.992575000000002,-1.5444749999999998,0.000975,0.0021000000000000003,,0.0023,0.020425000000000002,0.02,19.7091,47601.659524999995,45675.556225,67.25,0.990575,0.019450000000000002,0.0,0.002175,42.4675,0.018925,16.687925,10.0,0.0,145.355,40694.75,0.0,0.0,0.0,4308.0,77.25,2244.89,2050059.6759,40395.75
921,7199,2019-10,0.0,0.0,0.0,14.826625,-5.926350000000001,0.0,0.00185,,0.0032,0.01375,0.043500000000000004,19.730175,23874.111175000002,23991.1527,33.25,1.28445,0.01885,0.0004,0.0033250000000000003,41.24,0.026775,18.988225,5.0,0.0,113.1375,23097.8675,5.75,141.5825,0.0,2770.0,44.0,1496.1775,1513899.845025,22201.25
922,7210,2019-10,0.0,0.0,0.0,15.515374999999999,-6.721500000000001,0.002575,0.0018249999999999998,,0.0015249999999999999,0.016825,0.0825,19.606099999999998,101130.028175,98100.19894999999,138.5,1.3101,0.024299999999999995,2.5e-05,0.005699999999999999,566.885,0.09100000000000001,19.055,6.0,0.0,148.16,85649.25,10.75,268.42,16.22,9485.0,155.25,6184.6525,5169644.151725,95952.0
923,7211,2019-10,6.0,0.0,6.0,47.318375,47.318375,0.000125,5e-05,,0.00027499999999999996,0.028375,0.0,0.0,0.0,0.0,7.0,0.39260000000000006,0.015275,0.0,0.00145,3.67,0.01425,18.548750000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,7.0,254.54749999999999,308751.053125,12049.25
924,7212,2019-10,0.0,0.0,0.0,17.949099999999998,-1.087275,0.001275,0.000625,,0.000825,0.02185,0.0925,20.1762,93047.618025,104057.570575,122.5,1.117575,0.023275000000000004,0.0,0.004875,180.20499999999998,0.033375,18.81185,33.25,5.1899999999999995,854.325,77822.0,6.25,156.375,6.3125,2890.5,162.0,5331.615,4584369.895725001,95677.75
925,7214,2019-10,6.0,2.0,8.0,20.44015,-0.74525,0.0017499999999999998,0.0023,,0.00375,0.0173,0.05,16.30605,27403.232775,29924.362849999998,26.5,0.7848,0.019375,0.002175,0.0023,222.85000000000002,0.116925,15.95655,15.75,2.5925,484.6975,39851.25,6.5,165.85000000000002,0.0,3597.25,48.75,1905.1075,1573048.142175,38810.25
926,7219,2019-10,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
927,7221,2019-10,0.0,0.0,0.0,17.680425,-1.2515,0.001,0.00075,,0.000775,0.021025000000000002,0.081275,19.335875,140673.709425,143043.0746,169.0,1.1869999999999998,0.023375,0.0,0.0031999999999999997,376.56,0.04995,19.168725000000002,28.5,55.682500000000005,892.0225,128656.0,2.25,58.75,0.0,4867.25,199.75,7349.9725,6580302.2856,129541.5
928,6921,2019-11,0.0,0.0,0.0,14.96498,-1.8325,0.0015,0.00522,,0.00554,0.021660000000000002,0.084,20.883779999999998,135439.02594000002,159340.03051999997,288.0,1.25098,0.0217,0.0,0.00302,207.00000000000006,0.01718,18.0534,76.0,0.18,1506.8319999999999,141364.8,9.6,241.46800000000002,0.35,50312.6,373.6,11269.608,9689087.2709,168229.4
929,6367,2019-11,0.0,1.0,1.0,15.07508,-0.0491000000000001,0.00016,0.00454,,0.0027,0.027499999999999997,0.06602,19.176599999999997,3821.9746400000004,3929.7227,6.6,1.2645199999999999,0.03156,0.0,0.004920000000000001,24.95,0.10398,18.88164,1.0,0.0,17.948,3583.0,0.0,0.0,0.0,702.8,7.6,248.26200000000003,150877.01146,3771.4
930,6710,2019-11,1.0,0.0,1.0,18.9451,-1.0553599999999999,0.0013199999999999998,0.001,,0.00104,0.018799999999999997,0.015,18.989,154632.35218,165077.0503,192.8,0.9599800000000002,0.018999999999999996,2e-05,0.00256,134.37,0.01526,18.11748,33.6,0.0,761.708,140498.6,32.6,818.692,6.616,7527.0,259.0,7949.44,7585964.363160001,150040.8
931,7215,2019-11,0.0,0.0,0.0,17.29212,-3.8126400000000005,0.0012599999999999998,0.00304,,0.0027600000000000003,0.0182,0.03706,19.65172,117613.25,136523.64202,160.8,1.0521800000000001,0.02022,0.0013,0.0043,316.476,0.0403,18.069399999999998,14.2,0.0,258.524,118627.6,43.6,1094.632,35.932,19466.2,218.6,7117.210000000001,6427682.915219999,123183.6
932,6818,2019-11,5.0,1.0,6.0,19.107800000000005,-1.89894,0.00116,0.00162,,0.00172,0.0166,0.028960000000000003,19.735120000000002,163804.61344,170101.68764000002,204.4,0.9872200000000001,0.01744,0.00016,0.0027,199.08800000000002,0.02242,18.801259999999996,47.6,0.0,1117.766,146784.0,0.0,0.0,0.0,14434.6,252.0,8069.111999999999,8689819.058260001,153803.6
933,6913,2019-11,6.0,3.0,9.0,17.14224,-0.7348600000000001,0.00226,0.0029399999999999995,,0.003999999999999999,0.019660000000000004,0.02,18.743699999999997,164897.92234,156093.20706,179.0,1.1103999999999998,0.021060000000000002,0.00114,0.0049,730.746,0.08112,18.24586,30.2,0.016,674.28,132968.4,50.2,1259.372,104.15599999999999,22133.8,259.4,8321.484,7518634.293539999,142401.2
934,6920,2019-11,20.0,2.0,22.0,0.0,0.0,0.5486,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1616.43324,0.0
935,7175,2019-11,0.0,0.0,0.0,18.1539,-1.8241800000000001,0.0012399999999999998,0.00286,,0.0034799999999999996,0.0161,0.05,19.42556,243528.63902000003,252077.42864,208.4,1.04982,0.01868,0.00028,0.00266,483.71799999999996,0.04158,18.98666,47.0,4.36,1212.3539999999998,190109.8,74.8,1867.5719999999997,58.815999999999995,31871.4,330.2,10645.958,10858293.231039997,193191.6
936,6922,2019-11,13.0,1.0,14.0,20.08354,-1.31104,0.00146,0.00154,,0.0017000000000000001,0.015179999999999999,0.025620000000000004,17.63792,290278.72611999995,275114.00604,324.4,0.9149,0.01704,0.0,0.00236,380.182,0.025980000000000003,18.148180000000004,78.4,0.0,1824.6799999999998,248385.8,18.0,452.2,0.0,22457.6,420.8,13430.734,14430411.138,269942.6
937,6926,2019-11,14.0,8.0,22.0,18.49678,-1.75198,0.00076,0.0018,,0.0036200000000000004,0.024279999999999996,0.04516,21.076800000000002,34098.76474,40133.44584,44.4,1.1122,0.02658,0.0,0.0023,94.154,0.04224,20.401999999999997,5.4,0.0,93.09799999999998,29222.8,9.4,231.346,8.376,2655.4,59.2,1944.28,1487314.11956,35504.0
938,6930,2019-11,0.0,0.0,0.0,14.838339999999999,-4.30462,0.00254,0.0036200000000000004,,0.0032,0.01838,0.124,20.654540000000004,130670.70139999999,140777.1582,164.0,1.34694,0.02154,0.0016,0.00326,615.192,0.08254,19.90334,55.2,16.718,1320.1259999999997,107027.0,10.4,261.34000000000003,24.4,25480.4,229.6,7557.99,6971064.63824,112576.2
939,6954,2019-11,0.0,0.0,0.0,18.04446,-1.9562399999999998,0.00204,0.0019200000000000003,,0.0018599999999999999,0.01652,0.03,17.314639999999997,102863.9892,119212.97787999999,161.2,0.9760200000000001,0.01892,2e-05,0.00364,62.758,0.009260000000000001,17.5288,39.8,0.0,885.6699999999998,100332.8,0.2,4.470000000000001,0.0,11422.2,201.2,6022.985999999999,5610613.695800001,108246.8
940,6986,2019-11,10.0,5.0,15.0,17.021140000000003,-3.34656,0.0018000000000000002,0.0030199999999999997,,0.00292,0.01732,0.054000000000000006,20.00902,117205.63613999999,116973.07002000001,146.2,1.1366,0.019999999999999997,0.0012799999999999999,0.0031200000000000004,677.508,0.10054,19.21612,45.0,44.784000000000006,1161.798,105889.6,0.0,0.0,0.0,19125.0,191.2,6461.085999999999,6274832.75878,109873.6
941,7043,2019-11,5.0,5.0,10.0,16.87706,-3.2356000000000003,0.0009600000000000001,0.0027800000000000004,,0.00232,0.019119999999999998,0.084,20.35678,90317.44548000001,87020.48298,97.2,1.1263999999999998,0.02146,0.0,0.00344,148.124,0.032380000000000006,18.97874,34.0,0.07999999999999999,765.5959999999999,70571.8,2.4,63.188,0.02,10621.0,133.6,4201.57,3721590.2890999997,70791.6
942,7045,2019-11,3.0,1.0,4.0,12.117560000000001,-9.636199999999999,0.0021999999999999997,0.0032800000000000004,,0.0027,0.017279999999999997,0.027000000000000003,18.6956,68163.24938000001,69568.94856,98.8,1.54042,0.034140000000000004,0.00206,0.00568,298.476,0.05908,16.979639999999996,22.4,2.1,456.7339999999999,45338.8,11.6,286.54,0.0,8206.0,132.8,4330.9220000000005,2340606.5448600003,51718.2
943,7050,2019-11,6.0,0.0,6.0,15.05864,-3.12324,0.0037599999999999995,0.00388,,0.00218,0.023880000000000002,0.04,18.4528,69169.73551999999,70435.65912,94.8,1.2159,0.02604,0.0019200000000000003,0.00422,538.0600000000001,0.11821999999999999,17.497300000000003,8.6,0.0,184.812,49103.8,10.0,254.47999999999996,64.12,11101.8,113.4,4144.814,2941573.31998,62212.6
944,7072,2019-11,7.0,1.0,8.0,16.558999999999997,-6.0638,0.0016,0.00196,,0.00216,0.01704,0.09278,18.377200000000002,87172.36030000001,85031.76402,139.6,1.07086,0.021179999999999997,0.0,0.00378,138.262,0.024619999999999996,17.683820000000004,18.4,6.2940000000000005,388.936,86155.8,0.0,0.0,0.0,8158.2,158.0,5050.186,4254901.625259999,83690.8
945,7077,2019-11,7.0,1.0,8.0,16.770780000000002,-4.05256,0.0019999999999999996,0.00248,,0.0023000000000000004,0.01878,0.02,19.72472,151232.80453999998,146199.75808,208.8,1.10816,0.02214,0.00016,0.00422,586.5719999999999,0.05928000000000001,18.478640000000002,50.0,0.544,1172.438,152028.6,0.0,0.0,0.0,18885.4,258.8,8943.001999999999,7533036.160679999,150049.6
946,7133,2019-11,0.0,0.0,0.0,18.77988,-2.04526,0.0010199999999999999,0.00184,,0.0028600000000000006,0.020120000000000002,0.03,21.668460000000003,167455.76968,173225.99356,211.4,1.11652,0.021439999999999997,0.0,0.00214,49.71,0.005220000000000001,20.869480000000003,77.0,0.0,1645.3259999999998,159138.2,5.4,132.6,0.0,15819.4,293.8,8709.333999999999,8484014.98812,164074.0
947,7160,2019-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,7.618,0.01252,17.613979999999998,2.0,0.0,34.578,0.0,0.0,0.0,0.0,0.0,17.6,533.064,0.0,0.0
948,7163,2019-11,0.0,0.0,0.0,17.430039999999998,-4.44734,0.0007,0.00202,,0.0015800000000000002,0.0186,0.02,19.7091,43092.87270000001,43486.81242,64.2,1.03014,0.019639999999999998,0.0,0.00208,16.836000000000002,0.00766,17.84328,9.4,0.0,145.362,38027.0,0.0,0.0,0.0,3940.0,73.6,1997.6739999999998,1818024.54736,34730.8
949,7199,2019-11,0.0,0.0,0.0,15.187640000000002,-7.27766,6.000000000000001e-05,0.0023,,0.00216,0.012820000000000002,0.03,19.5873,22204.22286,22204.22286,32.8,1.23906,0.01986,0.0,0.0027600000000000003,33.1,0.02166,18.77156,5.0,0.0,102.088,20051.89,4.2,100.954,0.0,2936.2,42.0,1359.414,1351699.81004,20738.6
950,7210,2019-11,0.0,0.0,0.0,14.90174,-8.13832,0.00214,0.00214,,0.00166,0.0161,0.067,19.46014,95317.56906,90661.74982,141.2,1.2771199999999998,0.0242,0.0013,0.005599999999999999,719.1899999999999,0.1127,18.867939999999997,5.6,0.0,118.03599999999999,95430.6,5.4,129.942,10.64,9385.6,152.2,5780.462,4611879.31978,86357.6
951,7211,2019-11,7.0,2.0,9.0,51.00452,51.00452,0.00038,5.9999999999999995e-05,,5.9999999999999995e-05,0.030979999999999997,0.0,0.0,0.0,0.0,6.6,0.37006,0.014600000000000002,0.0,0.00138,0.626,0.00282,18.48194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,6.6,213.82399999999998,276477.70566000004,10874.0
952,7212,2019-11,0.0,0.0,0.0,18.32706,-1.32558,0.00124,0.0009400000000000001,,0.00072,0.020880000000000003,0.068,19.90904,80433.1284,81469.9374,116.0,1.03826,0.02178,0.00046,0.004200000000000001,292.512,0.05956,18.9521,30.2,10.501999999999999,752.25,83067.8,4.8,116.6,6.3,4090.8,151.0,4817.35,4224299.26078,88477.8
953,7214,2019-11,3.0,3.0,6.0,19.030859999999997,-2.70386,0.0015,0.00436,,0.0030600000000000002,0.016639999999999995,0.036,16.19472,26570.296580000002,28036.5656,27.0,0.8512000000000001,0.02106,0.0032199999999999998,0.00214,141.048,0.06849999999999999,15.4315,16.6,17.535999999999998,502.92599999999993,30026.6,9.4,240.03199999999998,0.0,6414.4,53.0,1872.5720000000001,1441341.32706,35686.0
954,7219,2019-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310.59074,0.0
955,7221,2019-11,0.0,0.0,0.0,17.01638,-3.36362,0.00146,0.0005,,0.00048000000000000007,0.01908,0.05704,19.11072,140339.66270000004,129168.65120000001,160.0,1.12226,0.02218,0.0,0.0031600000000000005,412.724,0.05556000000000001,18.6012,30.4,33.077999999999996,841.2460000000001,122499.2,0.6,17.4,0.0,1894.0,191.0,6740.213999999998,5943009.77038,117508.8
956,6921,2019-12,0.0,0.0,0.0,14.053,-3.2461249999999997,0.002475,0.00465,,0.0057,0.0201,0.08,20.8437,117385.775425,138100.91227499998,294.25,1.34095,0.023525,0.0,0.0038250000000000003,824.0100000000001,0.0582,18.33545,72.25,1.145,1301.0525,177951.75,9.0,222.435,8.115,48247.5,375.5,11612.835000000001,9396162.254125,164968.0
957,6367,2019-12,0.0,0.0,0.0,13.517425000000001,-1.7803499999999999,0.0018,0.007225,,0.0058,0.0267,0.0277,18.7011,3633.1564,4027.1987999999997,6.0,1.422175,0.032999999999999995,0.0,0.002625,29.98,0.1175,18.771725000000004,0.75,0.0,17.44,3782.75,0.0,0.0,0.0,1010.25,6.75,244.815,144189.0942,3356.25
958,6710,2019-12,0.0,0.0,0.0,18.64345,-2.29005,0.00165,0.001075,,0.0009,0.0181,0.03,19.1303,147812.46529999998,161001.77327499999,199.0,0.9832000000000001,0.020200000000000003,0.0,0.0024749999999999998,248.17,0.02695,18.300725,31.25,0.0,632.7275,159840.0,29.25,728.3025,5.2975,8093.5,259.5,7810.285000000001,7226826.951549999,147086.5
959,7215,2019-12,0.0,0.0,0.0,16.725725,-2.648375,0.002225,0.00275,,0.0035,0.0198,0.0272,19.5569,117267.33415000001,125024.179875,162.25,1.09465,0.021175,0.0008749999999999999,0.00455,526.7950000000001,0.0621,18.0531,13.5,0.3125,238.44,128424.75,37.0,931.6800000000001,26.5025,14890.25,212.75,6970.655000000001,6226328.3556,118690.0
960,6818,2019-12,6.0,0.0,6.0,18.066450000000003,-3.21955,0.0014500000000000001,0.00175,,0.0015,0.0171,0.0447,19.8878,157410.413225,168428.89825,206.0,1.0566,0.018825,0.0,0.002625,370.41499999999996,0.037825,19.006925000000003,49.0,0.0,1057.1999999999998,175424.25,0.0,0.0,0.0,14090.75,255.0,8020.295,8344024.8638,146628.75
961,6913,2019-12,5.0,1.0,6.0,15.688875,-3.077775,0.002975,0.003325,,0.0033,0.0184,0.02,18.8305,156278.725725,150192.267475,186.75,1.208525,0.02315,0.0018499999999999999,0.004975,772.46,0.0749,18.369775,31.0,2.3,615.09,152165.0,49.5,1237.6474999999998,123.26499999999999,22562.25,267.25,8551.862500000001,7273573.1672,136854.75
962,6920,2019-12,15.0,9.0,24.0,0.0,0.0,0.798025,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8043,0.0
963,7175,2019-12,0.0,0.0,0.0,18.0852,-3.8588750000000003,0.00165,0.0030499999999999998,,0.0031,0.0152,0.05,19.4146,228765.099575,233264.06814999998,202.5,1.0579749999999999,0.018224999999999998,0.0007250000000000001,0.00285,777.0725,0.06307499999999999,19.0938,48.25,10.997499999999999,1182.8249999999998,201112.5,67.0,1673.46,127.2325,29936.25,317.75,10298.127499999999,11037353.462325,187243.0
964,6922,2019-12,4.0,1.0,5.0,18.84485,-2.3729500000000003,0.002,0.001475,,0.0019,0.0156,0.0339,17.704,282331.406275,256664.914775,333.0,0.982925,0.0184,0.0,0.0025499999999999997,527.8975,0.033549999999999996,18.241149999999998,85.0,2.6425,1843.1699999999998,269770.75,17.75,439.7625,0.0,19704.75,435.75,13249.7675,13829438.795875002,256327.25
965,6926,2019-12,10.0,9.0,19.0,18.587075,-2.152375,0.00155,0.0014750000000000002,,0.0038,0.026,0.045,21.0749,37515.06625,41386.256925,43.25,1.1071,0.026750000000000003,0.0,0.00265,97.0625,0.044899999999999995,20.555925000000002,5.0,0.0,89.96000000000001,31068.79,9.75,245.7875,5.184999999999999,2194.0,58.0,1841.3075,1425376.793875,34218.5
966,6930,2019-12,0.0,0.0,0.0,14.581074999999998,-5.675875,0.00315,0.004075,,0.0041,0.0164,0.07,20.1294,130574.576525,129281.75897499999,160.0,1.3611,0.021775,0.00075,0.003075,677.84,0.079625,19.780375,52.25,14.112499999999999,1224.0974999999999,116823.5,16.0,404.46250000000003,8.25,27069.25,228.25,7484.8575,6894447.03745,110312.25
967,6954,2019-12,0.0,0.0,0.0,18.1069,-2.6301250000000005,0.001875,0.0017000000000000001,,0.0015,0.0157,0.025,17.272,109246.78672500001,115174.70197499999,155.0,0.983375,0.019075,0.0,0.0025499999999999997,152.91,0.022200000000000004,17.704425,38.75,0.0,754.6525,119411.0,0.0,0.0,0.0,9516.5,193.75,5761.175,5435186.163825,104507.75
968,6986,2019-12,10.0,5.0,15.0,16.071725,-4.719625000000001,0.0032,0.00355,,0.0027,0.0169,0.05,19.9718,119321.74255000001,116003.60517499999,147.5,1.1993999999999998,0.021425,0.000775,0.0028250000000000003,825.9024999999999,0.11255,19.20005,53.0,55.440000000000005,1314.2749999999999,121867.0,0.0,0.0,0.0,20679.75,200.5,6684.182500000001,6129514.552150001,108731.0
969,7043,2019-12,10.0,2.0,12.0,16.719325000000005,-3.9240749999999998,0.001375,0.003575,,0.0025,0.0186,0.08,20.231,82632.989825,84390.277175,99.0,1.13545,0.0219,0.0,0.0028,142.545,0.029025000000000002,18.920650000000002,33.75,1.495,742.3175,80682.25,3.0,72.785,0.15,12531.5,135.75,4133.094999999999,3638202.7800749997,69527.5
970,7045,2019-12,7.0,5.0,12.0,14.602324999999999,-9.084925,0.002575,0.0025,,0.0025,0.0159,0.03,18.778,74033.1875,69012.73845,86.25,1.205125,0.025900000000000003,0.0036249999999999998,0.00445,287.08500000000004,0.06505,17.453075000000002,21.75,1.825,457.4725,50317.75,5.25,128.625,0.0,7151.0,113.25,3788.3475000000003,2579309.7778749997,54900.75
971,7050,2019-12,5.0,1.0,6.0,14.2162,-5.0179,0.0032500000000000003,0.00435,,0.0019,0.0215,0.04,17.2084,69413.82335,66108.40315,101.75,1.2381,0.0262,0.000975,0.0037,409.1575,0.085375,17.053625,7.5,0.0,156.3,57746.5,4.5,109.4675,32.3625,11688.75,113.75,4066.125,2836947.224025,59412.75
972,7072,2019-12,5.0,1.0,6.0,15.906749999999999,-7.8073500000000005,0.0021750000000000003,0.002325,,0.0022,0.016,0.1036,18.4726,86720.35680000001,81752.38145,141.25,1.1209,0.02285,0.00015,0.0035249999999999995,187.7425,0.031024999999999997,17.759125,18.25,0.9875,340.19,91835.25,0.0,0.0,0.0,9793.75,159.5,4924.1275,3970339.29625,79537.0
973,7077,2019-12,10.0,0.0,10.0,16.421950000000002,-4.997,0.002725,0.0023,,0.0019,0.0181,0.02,19.7313,156680.81677499998,142437.106175,207.75,1.1341999999999999,0.023649999999999997,0.00165,0.0032,846.3599999999999,0.0798,18.575775,47.25,2.1125,1064.805,169421.25,0.0,0.0,0.0,15504.75,255.0,8847.4775,7182707.8521,146779.0
974,7133,2019-12,0.0,0.0,0.0,18.711775,-2.1477,0.000975,0.001925,,0.0024,0.0204,0.03,21.678,163118.2404,166354.23559999999,201.5,1.123975,0.022049999999999997,0.0,0.0023,230.3975,0.022175,20.961750000000002,84.75,0.7375,1778.0025,176163.5,4.75,115.0,0.0,15710.75,291.0,8588.8625,8394608.075325001,162483.75
975,7160,2019-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,15.5,0.0,0.0,0.0,0.0,1.9475,0.00315,17.586625,1.5,0.0,25.6825,0.0,0.0,0.0,0.0,0.0,17.0,526.2650000000001,0.0,0.0
976,7163,2019-12,0.0,0.0,0.0,16.9638,-3.562375,0.00115,0.002,,0.002,0.0181,0.02,19.7091,40080.09685,36119.060175,64.25,1.0515249999999998,0.020175,0.0,0.002225,38.0725,0.016925,17.792075,9.25,0.0,114.29749999999999,40207.25,0.0,0.0,0.0,3504.25,73.5,1904.23,1700646.605025,32665.0
977,7199,2019-12,0.0,0.0,0.0,15.015875000000001,-8.56025,0.000175,0.001425,,0.0019,0.0123,0.025,19.4498,22298.473975,22298.473975,30.5,1.271325,0.018525,0.0,0.0025,83.9025,0.05385,19.026349999999997,4.25,0.0,94.4975,24052.1425,3.25,83.465,0.0,2173.5,38.0,1297.915,1374269.25,19650.75
978,7210,2019-12,0.0,0.0,0.0,13.80785,-9.53875,0.0027749999999999997,0.0018000000000000002,,0.0015,0.0159,0.065,19.4413,94133.382025,89650.84,142.5,1.37305,0.0259,0.0,0.0057,751.3775,0.10570000000000002,18.838549999999998,7.5,0.0,140.455,111712.75,14.75,369.20250000000004,33.504999999999995,8370.25,164.75,6023.7775,4568645.14875,84807.75
979,7211,2019-12,10.0,1.0,11.0,60.943175000000004,60.943175000000004,0.000275,0.0,,0.0057,0.0406,0.0,0.0,0.0,0.0,4.75,0.31765,0.011975,0.0,0.0025,3.695,0.022775,18.613699999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,157.07,266687.682725,9903.75
980,7212,2019-12,0.0,0.0,0.0,17.50815,-2.835375,0.00145,0.000525,,0.0008,0.0201,0.06,19.875,72520.81535,78683.8952,115.75,1.1003,0.023450000000000002,5e-05,0.003025,454.775,0.086925,19.1284,26.75,12.035,628.0375,89647.5,5.0,127.25,1.625,2094.75,147.5,4878.799999999999,4092352.807025,86503.0
981,7214,2019-12,5.0,2.0,7.0,17.581975,-6.524900000000001,0.0013000000000000002,0.0021750000000000003,,0.0023,0.0149,0.04,16.2265,22475.838874999998,27079.3239,27.75,0.849575,0.020475,0.0001,0.001875,119.57000000000001,0.05740000000000001,14.888349999999999,17.5,14.0,501.64,37352.75,8.5,209.76174999999998,0.0,3114.75,53.75,1806.1067500000001,1345412.024925,31913.5
982,7219,2019-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
